group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
79,0,0.0,3,15,0.0,1,1,1,1,10.0
80,1,10.0,34,0,0.0,1,1,1,1,150.0
80,0,160.0,117,8,0.0,1,1,1,1,40.0
80,1,160.0,117,4,0.0,1,1,1,1,40.0
80,0,20.0,30,0,0.0,1,1,1,1,140.0
80,0,10.0,3,13,0.0,1,1,1,1,10.0
80,1,200.0,111,14,0.0,1,1,1,1,40.0
80,0,200.0,88,7,0.0,1,1,1,1,30.0
80,1,0.0,3,16,0.0,1,1,1,1,10.0
81,0,0.0,163,0,160.0,1,1,1,1,270.0
82,0,0.0,103,0,2730.0,1,1,1,1,280.0
83,0,130.0,151,3,0.0,1,1,1,1,70.0
83,0,10.0,4,13,0.0,1,1,1,1,10.0
83,0,20.0,18,0,0.0,1,1,1,1,110.0
83,0,200.0,111,6,0.0,1,1,1,1,40.0
85,0,200.0,174,0,0.0,1,1,1,1,90.0
85,0,110.0,52,2,0.0,1,1,1,1,20.0
85,0,130.0,57,0,0.0,1,1,1,1,20.0
85,0,170.0,89,1,0.0,1,1,1,1,30.0
85,0,0.0,60,1,0.0,1,1,1,1,20.0
85,0,150.0,61,13,0.0,1,1,1,1,20.0
85,0,40.0,0,19,0.0,1,1,1,1,10.0
85,0,20.0,57,2,0.0,1,1,1,1,20.0
86,0,180.0,117,3,0.0,1,1,1,1,40.0
86,0,220.0,88,8,0.0,1,1,1,1,30.0
86,0,10.0,41,0,0.0,1,1,1,1,170.0
87,0,0.0,162,0,0.0,1,1,1,1,290.0
88,9,20.0,3,48,0.0,1,1,1,1,10.0
88,25,0.0,86,0,260.0,1,1,1,1,30.0
88,26,20.0,0,35,0.0,1,1,1,1,10.0
88,24,20.0,0,31,0.0,1,1,1,1,10.0
88,14,0.0,0,18,0.0,1,1,1,1,10.0
88,23,20.0,0,24,0.0,1,1,1,1,10.0
88,18,20.0,0,3,0.0,1,1,1,1,10.0
88,0,0.0,0,22,0.0,1,1,1,1,10.0
88,21,20.0,0,45,0.0,1,1,1,1,10.0
88,19,20.0,0,41,0.0,1,1,1,1,10.0
88,22,0.0,166,3,50.0,1,1,1,1,30.0
88,17,0.0,149,0,40.0,1,1,1,1,30.0
88,20,0.0,13,0,40.0,1,1,1,1,30.0
89,2,0.0,150,0,0.0,1,1,1,1,30.0
89,1,10.0,58,13,0.0,1,1,1,1,20.0
89,0,0.0,152,1,0.0,1,1,1,1,30.0
90,0,0.0,155,0,0.0,1,1,1,1,30.0
91,0,10.0,3,47,0.0,1,1,1,1,10.0
91,0,20.0,8,4,0.0,1,1,1,1,10.0
92,0,10.0,4,28,0.0,1,1,1,1,10.0
92,0,20.0,9,4,0.0,1,1,1,1,10.0
92,1,0.0,167,0,0.0,1,1,1,1,30.0
93,0,10.0,58,16,0.0,1,1,1,1,20.0
94,2,10.0,0,38,0.0,1,1,1,1,10.0
94,1,20.0,4,4,0.0,1,1,1,1,10.0
94,1,10.0,0,21,0.0,1,1,1,1,10.0
94,0,0.0,4,37,0.0,1,1,1,1,10.0
94,2,20.0,7,1,0.0,1,1,1,1,10.0
94,0,10.0,0,1,0.0,1,1,1,1,10.0
96,1,20.0,7,0,0.0,1,1,1,1,10.0
96,1,10.0,0,37,0.0,1,1,1,1,10.0
96,0,20.0,7,8,0.0,1,1,1,1,10.0
96,0,10.0,0,25,0.0,1,1,1,1,10.0
96,6,0.0,52,7,0.0,1,1,1,1,20.0
96,5,10.0,0,27,0.0,1,1,1,1,10.0
96,2,0.0,52,8,0.0,1,1,1,1,20.0
96,4,0.0,16,0,80.0,1,1,1,1,30.0
96,3,0.0,13,0,70.0,1,1,1,1,30.0
96,5,20.0,4,53,0.0,1,1,1,1,10.0
97,1,0.0,26,0,100.0,1,1,1,1,30.0
97,0,0.0,30,1,110.0,1,1,1,1,30.0
98,1,10.0,3,55,0.0,1,1,1,1,10.0
98,0,0.0,134,0,0.0,1,1,1,1,30.0
